TradingDay,OrderLocalID,OrderSysID,FrontID,SessionID,OrderRef,InvestorID,BusinessUnitID,MarketID,ShareholderID,AccountID,CurrencyID,ExchangeID,SecurityID,OrderPriceType,TimeCondition,VolumeCondition,MinVolume,Direction,Price,VolumeTotalOriginal,VolumeTraded,VolumeCanceled,OrderSysStatus,OrderStatus,OrderSubmitStatus,ExchErrorMsg,ErrorID,BranchID,PbuID,OperatorID,InsertDate,InsertTime,CancelTime,ActiveTraderID,ActiveUserID,UserProductInfo,OuterIPAddress,MacAddress,RequestID,CombOffsetFlag,CombHedgeFlag,TradingCodeClass,TransfereePbuID,IsSystemCreated,UserForceClose,LotType,ForceCloseReason,TerminalInfo,HDSerial,BInfo,SInfo,IInfo,InsertMillisec,Operway,DepartmentID,ProperCtrlBusinessType,ProperCtrlPassFlag,CondCheck,RecordNumber,IsCacheOrder,Turnover,ExchVolume,MeasureIndex,RtnFloatInfo,RtnIntInfo,Mobile,InnerIPAddress,OrderType,TraderOfferID,GTDate
20200511,H100000145,12002H100000145,1,963248156,146,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300393,2,3,1,0,1,14.6900000000@e17a14ae47612d40,1000,0,1000,4,5,3,,0,H1,397377,398000012303,20200511,09:30:42,09:30:52,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,615,,3980,,,,0,0,0.0000000000@0000000000000000,1000,484,1011197.4814435303@33c47ff6fadb2e41,3800,,220.89.121.27,0,1,
20200511,H100000150,12002H100000150,1,963248156,148,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300681,2,3,1,0,1,34.3200000000@295c8fc2f5284140,200,200,0,3,0,3,,0,H1,397377,398000012303,20200511,09:30:52,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,669,,3980,,,,0,0,6864.0000000000@0000000000d0ba40,200,568,1050453.6586221424@f2759ba855073041,1800,,220.89.121.27,0,1,3063
20200511,H100000151,12002H100000151,1,963248156,149,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300393,2,3,1,0,1,14.6500000000@cdcccccccc4c2d40,1000,1000,0,3,0,3,,0,H1,397377,398000012303,20200511,09:30:52,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,669,,3980,,,,0,0,14650.0000000000@00000000009dcc40,1000,570,1043589.6586221423@e3eb36510bd92f41,3800,,220.89.121.27,0,1,0847
20200511,H100000152,12002H100000152,1,963248156,151,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002637,2,3,1,0,1,11.2900000000@15ae47e17a942640,800,0,800,4,5,3,,0,H1,397377,398000012303,20200511,09:30:52,09:31:02,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,669,,3980,,,,0,0,0.0000000000@0000000000000000,800,572,1050454.7939668426@376941cb56073041,5700,,220.89.121.27,0,1,8202
20200511,H100000153,12002H100000153,1,963248156,152,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300356,2,3,1,0,1,5.8300000000@52b81e85eb511740,1600,1600,0,3,0,3,,0,H1,397377,398000012303,20200511,09:30:52,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,669,,3980,,,,0,0,9344.0000000000@000000000040c240,1600,574,1020550.3141933304@bdf2dda00c252f41,10000,,220.89.121.27,0,1,
20200511,H100000155,12002H100000155,1,963248156,154,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002637,2,3,1,0,1,11.2700000000@0ad7a3703d8a2640,800,800,0,3,0,3,,0,H1,397377,398000012303,20200511,09:31:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,673,,3980,,,,0,0,9016.0000000000@00000000009cc140,800,778,1067610.1750476426@1ceccf2c5a4a3041,4900,,220.89.121.27,0,1,8202
20200511,H100000156,12002H100000156,1,963248134,00000018,398000080007,398000080007,2,0899180722,39800008000701,CNY,2,002002,2,3,1,0,0,3.8400000000@b81e85eb51b80e40,100,100,0,3,0,3,,0,H1,397377,398000080007,20200511,09:33:55,,397377,398000080007,UltraVIP,220.89.121.27,00:0F:53:3B:6D:80,0,,,a,,0,0,,,1123ni3498ebf,,,,0,585,u,3980, , ,,0,0,384.0000000000@0000000000007840,100,4129,522387.5663140000@35d1e7434ee21f41,0,,220.89.121.27,0,1,
20200511,H100000158,12002H100000158,1,963248156,155,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300348,2,3,1,0,0,26.2700000000@85eb51b81e453a40,2100,2100,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,55167.0000000000@00000000e0efea40,2100,5322,299233.1174193427@b3c63c7884431241,0,,220.89.121.27,0,1,0310
20200511,H100000159,12002H100000159,1,963248156,156,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300310,2,3,1,0,0,6.2200000000@e17a14ae47e11840,9200,9200,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,57224.0000000000@0000000000f1eb40,9200,5323,349881.1174193427@b3c63c78e45a1541,0,,220.89.121.27,0,1,
20200511,H100000160,12002H100000160,1,963248156,157,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002315,2,3,1,0,0,14.4500000000@6666666666e62c40,3900,0,3900,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,3900,5324,248874.2725940427@14c9452e52610e41,999999999,,220.89.121.27,0,1,0247
20200511,H100000161,12002H100000161,1,963248156,158,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300247,2,3,1,0,0,2.5500000000@6666666666660440,22600,0,22600,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,22600,5325,135067.6151760427@c66ae1ebdc7c0041,999999999,,220.89.121.27,0,1,
20200511,H100000162,12002H100000162,1,963248156,159,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300548,2,3,1,0,0,102.3600000000@d7a3703d0a975940,500,0,500,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,500,5326,300149.3440610427@b9895160d5511241,999999999,,220.89.121.27,0,1,0319
20200511,H100000163,12002H100000163,1,963248156,160,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300319,2,3,1,0,0,11.5300000000@8fc2f5285c0f2740,5000,5000,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,57650.0000000000@000000004026ec40,5000,5327,299233.1174193427@b3c63c7884431241,0,,220.89.121.27,0,1,0051
20200511,H100000164,12002H100000164,1,963248156,161,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300051,2,3,1,0,0,7.7300000000@ec51b81e85eb1e40,7400,7400,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,57202.0000000000@0000000040eeeb40,7400,5328,241858.1174193427@668d79f010860d41,0,,220.89.121.27,0,1,
20200511,H100000165,12002H100000165,1,963248156,163,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300121,2,3,1,0,0,7.2300000000@ec51b81e85eb1c40,7800,0,7800,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,7800,5330,356720.1887780427@fe074fc1c0c51541,999999999,,220.89.121.27,0,1,2816
20200511,H100000166,12002H100000166,1,963248156,164,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002816,2,3,1,0,0,29.2000000000@3333333333333d40,1900,0,1900,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:32,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,1900,5331,253234.9447417428@43c2d48e97e90e41,999999999,,220.89.121.27,0,1,2850
20200511,H100000167,12002H100000167,1,963248156,165,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002850,2,3,1,0,0,56.5000000000@0000000000404c40,1000,1000,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,56500.0000000000@000000008096eb40,1000,5332,299233.1174193427@b3c63c7884431241,0,,220.89.121.27,0,1,0590
20200511,H100000168,12002H100000168,1,963248156,166,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000590,2,3,1,0,0,10.0600000000@1f85eb51b81e2440,5700,5700,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,57342.0000000000@00000000c0ffeb40,5700,5333,564196.6969671426@98e0d864c9372141,0,,220.89.121.27,0,1,
20200511,H100000169,12002H100000169,1,963248156,167,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002800,2,3,1,0,0,20.4300000000@ae47e17a146e3440,2800,0,2800,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,2800,5334,192362.0892339427@0d49c0b6507b0741,999999999,,220.89.121.27,0,1,2713
20200511,H100000170,12002H100000170,1,963248156,168,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002713,2,3,1,0,0,6.1900000000@c3f5285c8fc21840,9400,3300,6100,5,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:36:12,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,20427.0000000000@00000000c0f2d340,9400,5335,93498.3046256398@8a22bfdfa4d3f640,999999999,,220.89.121.27,0,1,0442
20200511,H100000171,12002H100000171,1,963248156,169,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300442,2,3,1,0,0,15.5600000000@1f85eb51b81e2f40,3600,0,3600,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,3600,5336,412752.4605972427@b8cda6d741311941,999999999,,220.89.121.27,0,1,
20200511,H100000172,12002H100000172,1,963248156,171,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000886,2,3,1,0,0,4.7700000000@14ae47e17a141340,12100,0,12100,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,12100,5338,77420.8773950427@6262cf09cee6f240,999999999,,220.89.121.27,0,1,
20200511,H100000173,12002H100000173,1,963248156,172,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000652,2,3,1,0,0,7.4000000000@9a99999999991d40,7600,7600,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,56240.0000000000@000000000076eb40,7600,5339,61502.1174193427@9a35e6c1c307ee40,0,,220.89.121.27,0,1,0578
20200511,H100000174,12002H100000174,1,963248156,173,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002912,2,3,1,0,0,192.5100000000@b81e85eb51106840,200,0,200,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980, , ,,0,0,0.0000000000@0000000000000000,200,5382,451339.9052446426@9c73f89e2f8c1b41,999999999,,220.89.121.27,0,1,
20200511,H100000175,12002H100000175,1,963248156,174,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002875,2,3,1,0,1,12.8000000000@9a99999999992940,4500,0,4500,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,4500,5386,412826.6897172427@a33c45c26a321941,4500,,220.89.121.27,0,1,
20200511,H100000176,12002H100000176,1,963248156,175,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300723,2,3,1,0,1,42.8000000000@6666666666664540,1400,0,1400,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,1400,5387,451417.1241486426@60d2207f648d1b41,1400,,220.89.121.27,0,1,0644
20200511,H100000177,12002H100000177,1,963248156,176,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000969,2,3,1,0,1,5.7100000000@d7a3703d0ad71640,8000,0,8000,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,8000,5389,19343.7880640427@aa2aa46ff2e3d240,8000,,220.89.121.27,0,1,3279
20200511,H100000178,12002H100000178,1,963248156,178,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300770,2,3,1,0,1,168.1800000000@f6285c8fc2056540,300,300,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,50466.0000000000@0000000040a4e840,300,5391,61502.1174193427@9a35e6c1c307ee40,0,,220.89.121.27,0,1,0634
20200511,H100000179,12002H100000179,1,963248156,180,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002627,2,3,1,0,1,9.4000000000@cdcccccccccc2240,5900,0,5900,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,5900,5395,19478.1956079427@362dd7848c05d340,5900,,220.89.121.27,0,1,
20200511,H100000180,12002H100000180,1,963248156,181,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002507,2,3,1,0,1,35.2000000000@9a99999999994140,1900,1900,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,66880.0000000000@000000000054f040,1900,5397,416761.1174193427@b3c63c78e46f1941,0,,220.89.121.27,0,1,
20200511,H100000181,12002H100000181,1,963248156,182,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002173,2,3,1,0,1,5.4200000000@ae47e17a14ae1540,11300,0,11300,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,11300,5398,300228.2717812427@74d24d1611531241,11300,,220.89.121.27,0,1,
20200511,H100000182,12002H100000182,1,963248156,184,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002677,2,3,1,0,1,11.3800000000@c3f5285c8fc22640,4500,4500,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,51210.0000000000@000000004001e940,4500,5400,128212.1174193427@cd1af3e0414dff40,0,,220.89.121.27,0,1,0568
20200511,H100000183,12002H100000183,1,963248156,185,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000802,2,3,1,0,1,6.3500000000@6666666666661940,9800,0,9800,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,9800,5402,248954.4683950427@70e645bfd3630e41,9800,,220.89.121.27,0,1,
20200511,H100000184,12002H100000184,1,963248156,186,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300378,2,3,1,0,1,13.5200000000@0ad7a3703d0a2b40,3100,0,3100,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,3100,5403,19532.2076023427@25565b490d13d340,3100,,220.89.121.27,0,1,0069
20200511,H100000185,12002H100000185,1,963248156,187,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300069,2,3,1,0,1,15.4900000000@7b14ae47e1fa2e40,3700,0,3700,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,3700,5404,135141.4744391427@cfbfa6cb2b7f0041,3700,,220.89.121.27,0,1,0736
20200511,H100000186,12002H100000186,1,963248156,188,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300681,2,3,1,0,1,34.0200000000@c3f5285c8f024140,1800,0,1800,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,1800,5406,19611.1224355427@f8e2fbd5c726d340,1800,,220.89.121.27,0,1,0769
20200511,H100000187,12002H100000187,1,963248156,189,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300769,2,3,1,0,1,162.7900000000@e17a14ae47596440,300,0,300,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,300,5407,19406.7243059427@1350075baef3d240,300,,220.89.121.27,0,1,
20200511,H100000188,12002H100000188,1,963248156,190,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002233,2,3,1,0,1,14.0600000000@1f85eb51b81e2c40,4500,0,4500,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,4500,5408,300309.8078302427@e4d9373b57541241,4500,,220.89.121.27,0,1,
20200511,H100000189,12002H100000189,1,963248156,191,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300763,2,3,1,0,1,73.7800000000@52b81e85eb715240,700,0,700,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,700,5409,192502.9029055427@8a8a2639b77f0741,700,,220.89.121.27,0,1,0679
20200511,H100000190,12002H100000190,1,963248156,192,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002214,2,3,1,0,1,21.2500000000@0000000000403540,2700,2700,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,57375.0000000000@00000000e003ec40,2700,5411,299233.1174193427@b3c63c7884431241,0,,220.89.121.27,0,1,
20200511,H100000191,12002H100000191,1,963248156,194,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002965,2,3,1,0,1,38.9600000000@7b14ae47e17a4340,1300,1300,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,50648.0000000000@0000000000bbe840,1300,5414,349881.1174193427@b3c63c78e45a1541,0,,220.89.121.27,0,1,
20200511,H100000192,12002H100000192,1,963248156,195,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002107,2,3,1,0,1,12.2600000000@85eb51b81e852840,4700,0,4700,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,4700,5415,192436.3467053427@62730dc6a27d0741,4700,,220.89.121.27,0,1,0476
20200511,H100000193,12002H100000193,1,963248156,196,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000608,2,3,1,0,1,5.4600000000@d7a3703d0ad71540,10800,0,10800,4,5,3,,0,H1,397377,398000012303,20200511,09:35:12,09:35:22,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,0.0000000000@0000000000000000,10800,5417,19687.1144971427@e0d2eb53c739d340,10800,,220.89.121.27,0,1,0789
20200511,H100000194,12002H100000194,1,963248156,197,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000789,2,3,1,0,1,15.5000000000@0000000000002f40,4500,4500,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,69750.0000000000@000000006007f140,4500,5418,182462.1174193427@668d79f0f0450641,0,,220.89.121.27,0,1,
20200511,H100000195,12002H100000195,1,963248156,198,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000100,2,3,1,0,1,4.7900000000@295c8fc2f5281340,12400,12400,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:12,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,676,,3980,,,,0,0,59396.0000000000@000000008000ed40,12400,5420,241858.1174193427@668d79f010860d41,0,,220.89.121.27,0,1,
20200511,H100000218,12002H100000218,1,963248156,200,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002315,2,3,1,0,0,14.4600000000@ec51b81e85eb2c40,3900,0,3900,4,5,3,,0,H1,397377,398000012303,20200511,09:35:22,09:35:32,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,619,,3980, , ,,0,0,0.0000000000@0000000000000000,3900,5635,309645.3256895427@3b8f814d35e61241,999999999,,220.89.121.27,0,1,0247
20200511,H100000219,12002H100000219,1,963248156,201,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300247,2,3,1,0,0,2.5500000000@6666666666660440,22600,0,22600,4,5,3,,0,H1,397377,398000012303,20200511,09:35:22,09:35:32,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,619,,3980, , ,,0,0,0.0000000000@0000000000000000,22600,5636,197738.8276657428@8a370f9f56230841,999999999,,220.89.121.27,0,1,
20200511,H100000220,12002H100000220,1,963248156,203,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,002800,2,3,1,0,0,20.4400000000@713d0ad7a3703440,2800,0,2800,4,5,3,,0,H1,397377,398000012303,20200511,09:35:22,09:35:32,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,619,,3980, , ,,0,0,0.0000000000@0000000000000000,2800,5638,140092.0898847428@f67d15b8e0190141,999999999,,220.89.121.27,0,1,
20200511,H100000221,12002H100000221,1,963248156,205,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,000886,2,3,1,0,0,4.7700000000@14ae47e17a141340,12100,0,12100,4,5,3,,0,H1,397377,398000012303,20200511,09:35:22,09:35:32,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,619,,3980, , ,,0,0,0.0000000000@0000000000000000,12100,5640,82778.2381671428@945988cfa335f440,999999999,,220.89.121.27,0,1,
20200511,H100000222,12002H100000222,1,963248156,206,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300578,2,3,1,0,0,42.4200000000@f6285c8fc2354540,1300,1300,0,3,0,3,,0,H1,397377,398000012303,20200511,09:35:22,,,,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,619,,3980, , ,,0,0,55146.0000000000@0000000040edea40,1300,5641,728138.6969671426@98e0d86495382641,0,,220.89.121.27,0,1,0042
20200511,H100000223,12002H100000223,1,963248156,208,398000012303,398000012303,2,0899209696,39800001230301,CNY,2,300580,2,3,1,0,1,17.4100000000@295c8fc2f5683140,3200,0,3200,4,5,3,,0,H1,397377,398000012303,20200511,09:35:22,09:35:32,397377,398000012303,UltraVIP,220.89.121.27,12:34:EC:23:ED:3E,0,,,a,,0,0,,,1123ni3498ebf,,,,0,720,,3980,,,,0,0,0.0000000000@0000000000000000,3200,5718,309860.5102381427@21de7b0a92e91241,3200,,220.89.121.27,0,1,0132
